Timestamp,Rainfall (mm),station_number,station_name,station_no,latitude,longitude,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
01-Jul-19,109.6,15103,Baddinsgill Reservoir,15103,55.7838821,-3.394584951,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,89.8,501947,Baintown Rain-gauge,501947,56.22101614,-3.042679056,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,92,517412,Balfron STW,517412,56.06523441,-4.333343318,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,133.6,490985,Balgray RG,490985,55.73428872,-4.5878755,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,80.8,115202,Balmedie STW,115202,57.25007263,-2.0473803,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,93.6,374852,Baluniefield,374852,56.48264025,-2.905576117,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,95.6,14897,Bannockburn,14897,56.09528478,-3.911816854,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,139.8,327235,Beltmoss,327235,55.98678855,-4.056528766,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,67,368536,Biggar Burn,368536,55.65035093,-3.543765278,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,55,320371,Birkie Hue,320371,58.16554218,-6.740713858,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,125.6,115516,Blackdyke Farm,115516,55.52935031,-4.326283061,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,93.8,115203,Blackhills No 2,115203,57.61017023,-3.222796593,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,69.4,533744,Boleside,533744,55.59164323,-2.798878774,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,105.2,115518,Boreland,115518,55.20254702,-3.320073284,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,140,101227,Bow Burn - WQMS,101227,55.44068058,-4.498633861,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,113,15161,Braco (Dunduff),15161,56.28192154,-3.904225732,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,128.4,115315,Braeroy Lodge,115315,56.98511362,-4.738585589,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,127.6,133144,Braidlie,133144,55.26142915,-2.824951121,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,97,115521,Brigton,115521,55.03779638,-4.566314357,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,136.6,335609,Broadside,335609,56.02806207,-3.978158502,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,124.6,14987,Brockhoperig,14987,55.4061286,-3.211513384,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,50.2,115523,Burnfoot (Hawknest),115523,55.66513433,-3.895712474,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,95.4,335612,Bush,335612,55.86190844,-3.206554074,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,83.8,234176,Cabrach,234176,57.34816,-3.034565786,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,176.4,523676,Cairngorm Raingauge and Snow Scale,523676,57.127702,-3.662955858,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,97.6,115526,Caldercruix STW,115526,55.88933558,-3.904553259,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,59.2,338380,Cambo Sands,338380,56.3008799,-2.650067453,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,155.8,490984,Camphill WTW Raingauge,490984,55.75032761,-4.74461262,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,130,306455,Canonbie Raingauge,306455,55.07786221,-2.942088127,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,112.2,576753,Capenoch Raingauge,576753,55.22666817,-3.816934219,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,103.6,116042,Castle Kennedy,116042,54.90675279,-4.944931414,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,0.2,234183,Charr,234183,56.94084906,-2.619402267,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,92.8,15004,Chesters,15004,55.37862961,-2.589607681,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,75.2,335574,Cheyne,335574,56.97482596,-2.266470239,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,127.2,115534,Clachan-Seil,115534,56.30375755,-5.601429727,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,59.2,499810,Cleuchhead,499810,56.94774412,-2.388756894,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,68.2,115318,Coignafearn,115318,57.23285188,-4.139289943,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,200,115319,Coille Mhorgil,115319,57.0643694,-5.134923813,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,85.8,14921,Colliston,14921,56.61000991,-2.637841019,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,158.2,552791,Comer Farm,552791,56.20150723,-4.601310376,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,106.2,525510,Comiston Rain Gauge,525510,55.91019401,-3.21598827,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,87.2,115322,Corrimony,115322,57.33501743,-4.699729622,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,121,336434,Corsock,336434,55.05876816,-3.945715778,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,143.2,115541,Craigdarroch,115541,55.196659,-3.981943267,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,106.4,513003,Craigenlee Croft Raingauge,513003,54.86294592,-5.075279664,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,115.4,234190,Creed Bridge,234190,58.20454028,-6.424227928,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,86.2,15224,Crichton,15224,55.84509063,-2.988655721,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,60.4,234192,Cullen,234192,57.68712295,-2.83323079,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,61,498341,Culloden Battlefield,498341,57.47676464,-4.09126842,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,115.4,115544,Culzean Castle,115544,55.35068095,-4.791520726,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,118,115546,Dalbeattie STW,115546,54.92152642,-3.821987578,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,115,538510,Dalblair,538510,55.44485443,-4.1519297,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,76.2,327232,Daldowie STW,327232,55.83262494,-4.122714806,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,82.8,205724,Dallachy No 2,205724,57.66404417,-3.071018416,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,82.4,327234,Dalmarnock STW,327234,55.8374507,-4.216965486,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,90.4,14960,Dalnamein,14960,56.79925858,-4.053453634,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,85.2,302120,Dalwhinnie,302120,56.94069555,-4.238639574,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,93.6,341338,Deanston RG,341338,56.19223931,-4.077181451,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,79.6,234198,Delnashaugh,234198,57.39970792,-3.357845061,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,90.6,454765,Derry Lodge,454765,57.02065155,-3.58738853,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,75,335582,Deskry Shiel,335582,57.18037959,-2.983867766,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,93.8,115329,Dingwall,115329,57.59992025,-4.446997097,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,148.4,133077,Dippen,133077,55.58274848,-5.496523588,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,84.4,115217,Dipple,115217,57.61125291,-3.115476523,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,122.6,234202,Dosmucheran,234202,57.59587318,-5.005770119,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,81.6,464646,Drum,464646,56.18484641,-3.532323684,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,125.4,115557,Drumjohn,115557,55.24992466,-4.32205779,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,70.6,377134,Drummore of Cantray,377134,57.48325079,-4.006176025,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,60.4,15216,Dunbar,15216,56.00371307,-2.52752897,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,80.6,530175,Dundreggan Rain Gauge,530175,57.19161541,-4.767634199,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,77.2,509196,Dunnottar Radio Station,509196,56.94652496,-2.21202446,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,128,15180,Dunnswood STW (Cumbernauld),15180,55.97221885,-3.954505606,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,176.8,365257,Dunstaffnage,365257,56.45050242,-5.439870612,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,19.8,234207,Durkadale,234207,59.10852817,-3.232172832,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,97,115560,East Kilbride,115560,55.75477386,-4.171759227,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,99.8,15201,Edinburgh RBG (Royal Botanic Garden),15201,55.96662337,-3.212310737,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,100.4,492363,Einig Wood,492363,57.94421601,-4.764511928,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,89,115562,Eliock,115562,55.34583036,-3.899113859,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,125.4,15100,Eskdalemuir Observatory,15100,55.31151326,-3.206798775,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,66,115221,Esslemont House,115221,57.36510966,-2.112363417,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,188.4,115563,Ettrick Bay,115563,55.85650223,-5.145834193,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,109.4,15151,Fife Airport,15151,56.1816502,-3.222449068,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,100.8,115339,Flichity,115339,57.33128618,-4.221750189,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,68.4,336372,Forehill,336372,57.50635026,-1.843281987,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,90.4,115340,Forsinain,115340,58.41100711,-3.873563607,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,117.6,14948,Forter,14948,56.76674681,-3.332205729,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,98.4,115565,Fourmerkland,115565,55.1650788,-3.412506453,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,117.4,552790,Frenich Farm,552790,56.22694162,-4.56047225,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,79.8,115223,Gairnshiel,115223,57.09199509,-3.165582141,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,70.6,14892,Gargunnock,14892,56.13266077,-4.070571402,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,112.4,301168,Garls Craig,301168,55.36599829,-3.616030256,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,82.6,464495,Garrogie Lodge,464495,57.17006125,-4.442843871,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,105.2,115568,Gatelawbridge,115568,55.25076797,-3.730683565,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,72,14916,Gella Bridge,14916,56.77535832,-3.027929218,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,81.8,474984,Gifford Rain Gauge,474984,55.89043578,-2.768969478,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,94.8,15114,Gilston,15114,55.80025456,-2.883463821,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,110,15204,Gladhouse Reservoir,15204,55.7784118,-3.117398754,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,115.8,335745,Glen Ample,335745,56.35457736,-4.269993694,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,184.2,115343,Glen Nevis,115343,56.79923208,-5.067543348,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,218.6,133088,Glen Strae,133088,56.42522107,-5.000795867,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,91.2,368490,Glenbreck,368490,55.48202196,-3.477754728,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,87.2,327238,Glenmavis,327238,55.89359141,-4.013210328,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,91.2,115225,Glenmore Lodge No 2,115225,57.16421784,-3.677609728,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,93,367371,Glenmuick No2,367371,56.95161175,-3.141253355,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,89.2,14891,Glenochil,14891,56.14364525,-3.839304837,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,145.4,464636,Glenquey,464636,56.20739317,-3.642080305,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,81.8,15196,Gogarbank,15196,55.92834002,-3.342742573,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,93.2,14984,Gordon Arms,14984,55.51137227,-3.096406906,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,104.6,327292,Greenock,327292,55.94370132,-4.723991358,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,213,15226,Haddington STW,15226,55.96050923,-2.75022457,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,103.8,234231,Halkirk,234231,58.5154974,-3.493004244,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,95.6,335614,Harelaw,335614,55.91651494,-3.086776845,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,69.2,15200,Harperrig,15200,55.83652095,-3.435270947,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,78.6,335640,Hatton (Perth),335640,56.52513594,-2.648539891,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,83.8,115227,Hatton No 2,115227,57.42757524,-1.909678484,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,211.2,115582,Hazelwood Cottage,115582,56.26715284,-5.494662553,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,145.4,15166,High Corrie (Gartmore),15166,56.1262023,-4.446294544,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,143.2,469625,Hunterston Terminal,469625,55.74447583,-4.86116797,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,108,115584,Hydro Gardens Moffat,115584,55.34214596,-3.452988353,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,105.2,115354,Inchvuilt,115354,57.40830735,-4.957620811,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,93.2,115585,Ingleston Farm,115585,54.81170556,-4.166358356,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,74.2,336367,Inshes,336367,57.45203372,-4.184715941,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,136.2,115356,Inverewe Garden,115356,57.77399694,-5.596995718,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,72.2,115230,Inverey,115230,56.98569953,-3.500915775,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,127.6,14926,Invermark,14926,56.91121364,-2.914811966,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,169.2,115588,Inveruglas,115588,56.2473573,-4.71287133,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,18.6,367365,Inverurie,367365,57.2583172,-2.362253256,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,138.4,115589,Irvine Gailes,115589,55.58754361,-4.663320263,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,73.4,15006,Jedburgh,15006,55.48529122,-2.54668704,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,74.8,367360,Keith,367360,57.55084994,-2.952079018,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,101.2,341380,Killermont Raingauge,341380,55.91108458,-4.305014408,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,157.4,234252,Killilan,234252,57.31881832,-5.424835603,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,114.2,14933,Killin,14933,56.45816211,-4.331876561,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,90.6,234253,Kilphedir,234253,58.14138911,-3.702814019,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,101.2,14890,Kinbuck,14890,56.2255551,-3.949530685,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,133.4,14955,Kindrogan,14955,56.74926972,-3.544931301,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,110,473550,Kinghorn Ecology Centre Rain Gauge,473550,56.07462319,-3.193432968,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,91.4,14972,Kingledores,14972,55.54240926,-3.413947163,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,90.6,14968,Kinkell Bridge,14968,56.33018709,-3.726992915,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,115.2,115596,Kinmount House,115596,55.01095443,-3.351411196,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,114,335617,Kirkcaldy,335617,56.11765342,-3.147961765,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,99.2,504458,Kirkcudbright Raingauge,504458,54.84543419,-4.038511682,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,78.4,515885,Kirkwall,515885,58.98622363,-2.949352863,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,83.6,361048,Kirriemuir STW,361048,56.65983513,-2.999773468,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,156.4,115599,Kirriereoch,115599,55.15077902,-4.571934377,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,226.6,115363,Knockanrock,115363,58.03118174,-5.07294078,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,98.4,368486,Ladyflat Farm,368486,55.75636712,-2.369501202,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,133.6,115600,Lagafater Lodge,115600,55.04328363,-4.913741812,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,54,115603,Lanark STW,115603,55.67436394,-3.795938206,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,172.2,354621,Langwell Lodge,354621,57.9748238,-5.100589967,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,97.4,14902,Lathro,14902,56.2213192,-3.42872292,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,166.2,356217,Laxdale,356217,57.86865846,-6.893581696,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,142,412495,Lecht Weather Station,412495,57.19821668,-3.25888009,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,84.6,338381,Letham Grange,338381,56.60403394,-2.609495534,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,165,133106,Lingerton,133106,56.01244753,-5.422443562,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,157.4,234264,Little Assynt,234264,58.17438109,-5.152302768,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,214,354613,Loch Ailsh Level,354613,58.04827715,-4.855312073,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,121,115368,Loch Droma,115368,57.73309629,-4.936434641,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,124,14910,Loch Katrine,14910,56.22701614,-4.436245731,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,227,485489,Loch Restil,485489,56.23604254,-4.853369348,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,99.4,354622,Loch Tormasad,354622,57.56195723,-7.316740973,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,109.6,14898,Loch Venachar,14898,56.23425763,-4.256866368,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,119.4,336847,Lochindorb North,336847,57.41478835,-3.691385645,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
01-Jul-19,102.4,509677,Lochwinnoch,509677,55.78853152,-4.618943233,1.836382979,0,1.902836879,10.3529078,30.12453901,0,8.506312057,1.741985816,45.53503546
